,race,recidivate-within-two-years,sex:Male,sex:Female,age:18-20,age:21-22,age:23-25,age:26-45,age:>45,juvenile-felonies:=0,juvenile-felonies:>0,juvenile-misdemeanors:=0,juvenile-misdemeanors:>0,juvenile-crimes:=0,juvenile-crimes:>0,priors:=0,priors:=1,priors:2-3,priors:>3,current-charge-degree:Felony,current-charge-degree:Misdemeanor
5195,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
5196,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5197,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5198,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5199,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5200,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5201,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5202,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5203,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5204,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5205,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5206,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
5207,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5208,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5209,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5210,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5211,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
5212,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5213,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5214,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
5215,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5216,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5217,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
5218,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5219,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
5220,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5221,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5222,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5223,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5224,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5225,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
5226,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5227,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
5228,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
5229,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5230,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5231,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5232,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5233,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
5234,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5235,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5236,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
5237,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5238,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
5239,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
5240,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5241,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
5242,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5243,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5244,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
5245,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5246,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5247,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5248,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5249,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5250,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5251,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5252,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
5253,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5254,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5255,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5256,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
5257,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
5258,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5259,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
5260,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5261,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
5262,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5263,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5264,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
5265,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5266,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5267,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
5268,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5269,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5270,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5271,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5272,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
5273,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5274,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
5275,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
5276,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5277,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5278,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
5279,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5280,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
5281,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5282,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5283,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5284,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5285,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
5286,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
5287,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5288,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
5289,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5290,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5291,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5292,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5293,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
5294,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0
5295,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5296,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
5297,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
5298,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5299,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
5300,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5301,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
5302,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5303,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
5304,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
5305,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5306,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5307,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5308,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1
5309,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5310,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5311,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5312,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5313,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
5314,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5315,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5316,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5317,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5318,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5319,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5320,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5321,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5322,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5323,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5324,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5325,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5326,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5327,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5328,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5329,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5330,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5331,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5332,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
5333,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
5334,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
5335,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5336,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
5337,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
5338,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5339,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5340,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5341,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5342,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5343,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5344,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5345,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5346,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5347,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
5348,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
5349,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5350,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
5351,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5352,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5353,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5354,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5355,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5356,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5357,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
5358,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5359,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5360,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5361,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5362,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5363,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1
5364,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5365,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5366,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5367,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5368,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
5369,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5370,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
5371,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0
5372,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5373,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5374,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5375,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
5376,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5377,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1
5378,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
5379,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5380,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
5381,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5382,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5383,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5384,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5385,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5386,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5387,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5388,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5389,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5390,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5391,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
5392,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
5393,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5394,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5395,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5396,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5397,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
5398,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5399,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5400,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5401,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5402,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5403,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
5404,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5405,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5406,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5407,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5408,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
5409,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0
5410,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
5411,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1
5412,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
5413,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5414,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
5415,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
5416,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5417,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5418,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5419,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5420,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
5421,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
5422,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
5423,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5424,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5425,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
5426,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5427,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5428,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5429,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5430,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5431,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5432,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
5433,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
5434,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1
5435,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
5436,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5437,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0
5438,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5439,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
5440,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0
5441,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5442,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
5443,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
5444,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
5445,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5446,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5447,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5448,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5449,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5450,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5451,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5452,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5453,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
5454,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5455,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
5456,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5457,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
5458,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
5459,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5460,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5461,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
5462,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5463,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5464,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
5465,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
5466,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5467,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5468,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
5469,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
5470,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
5471,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5472,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5473,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5474,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5475,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
5476,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1
5477,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5478,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
5479,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0
5480,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
5481,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5482,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5483,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5484,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5485,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5486,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
5487,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5488,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
5489,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5490,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
5491,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5492,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
5493,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
5494,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5495,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5496,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1
5497,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
5498,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
5499,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
5500,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
